Coin,Date,Open,High,Low,Close,Volume,Currency
Aave,19/02/2021,440.5012817,444.4219666,407.322052,422.2425232,667057562,USD
Aave,20/02/2021,421.8314514,489.7475586,409.895874,442.0238647,1512350119,USD
Aave,21/02/2021,441.2821045,451.3706665,427.2495728,435.8537598,555957722,USD
Aave,22/02/2021,435.8783875,444.6733093,361.8387146,400.8824463,924414232,USD
Aave,23/02/2021,400.7849731,401.6488647,288.7145081,359.4975281,1179704137,USD
Aave,24/02/2021,360.2109985,402.9103088,344.9388733,367.230896,763533886,USD
Aave,25/02/2021,367.2192078,384.7078857,337.5014648,337.5014648,450643581,USD
Aave,26/02/2021,338.2771912,350.865448,305.1535645,323.1081848,549178299,USD
Aave,27/02/2021,323.3761292,349.1784973,323.3761292,334.3644714,400236069,USD
Aave,28/02/2021,334.364563,354.8365479,302.1721802,344.8699951,595665679,USD
Aave,01/03/2021,345.18927,386.4274292,344.8037109,385.4196777,743260217,USD
Aave,02/03/2021,385.5892029,411.8873291,379.034668,390.9262695,731511612,USD
Aave,03/03/2021,390.9152527,413.638092,385.8711243,396.3082886,428274370,USD
Aave,04/03/2021,396.0171814,406.0121765,367.7866821,374.566925,395856298,USD
Aave,05/03/2021,374.3239746,374.3633728,341.8335266,367.1255493,334832775,USD
Aave,06/03/2021,366.8160095,382.4529419,353.9175415,382.0195923,259155959,USD
Aave,07/03/2021,382.1185913,407.7072449,378.1495972,407.1524658,587694985,USD
Aave,08/03/2021,407.2454224,431.0889893,388.7980957,430.6251221,578702450,USD
Aave,09/03/2021,430.782074,441.1753235,418.1665649,439.3295288,453095765,USD
Aave,10/03/2021,439.1321716,450.2597961,402.4402466,408.2635193,530439446,USD
Aave,11/03/2021,407.4052429,411.652771,389.2697754,403.5093384,396079584,USD
Aave,12/03/2021,403.5898743,406.4147339,362.8835144,374.7147217,427189384,USD
Aave,13/03/2021,374.7946777,415.9233093,361.5328064,405.3934021,542535232,USD
Aave,14/03/2021,405.3633118,408.3292542,377.948822,381.0826111,381409956,USD
Aave,15/03/2021,380.7009583,389.0692444,358.2390137,369.0227966,352800737,USD
Aave,16/03/2021,369.0010376,375.3180847,352.7366638,371.2192688,286266767,USD
Aave,17/03/2021,371.3308105,379.864624,359.7275085,379.1245728,280131588,USD
Aave,18/03/2021,378.9310913,380.4465027,362.4797668,363.1007385,219482140,USD
Aave,19/03/2021,363.0120239,377.2657166,356.6790771,369.3773193,235741847,USD
Aave,20/03/2021,369.1818848,395.1890564,368.0899353,372.4778442,260796699,USD
Aave,21/03/2021,372.5141296,377.2451782,363.6049805,370.1515503,174671075,USD
Aave,22/03/2021,370.2447815,373.7651367,342.2746887,344.3244629,229155374,USD
Aave,23/03/2021,344.1710815,351.2467041,335.8267822,337.7144775,221157577,USD
Aave,24/03/2021,337.4956665,352.322052,313.8091736,322.3805542,246028276,USD
Aave,25/03/2021,322.1258545,339.0134277,316.2244568,328.2159119,318638405,USD
Aave,26/03/2021,328.1459656,357.8658447,327.5432434,355.6062622,322533722,USD
Aave,27/03/2021,355.4723816,358.3234253,339.9977112,348.5923767,201495263,USD
Aave,28/03/2021,348.4656677,352.8204956,336.0682373,346.1899109,197560213,USD
Aave,29/03/2021,345.9587097,365.1339111,343.6811829,360.3162842,273206477,USD
Aave,30/03/2021,360.2428284,377.8639832,354.8356323,373.6408386,324113327,USD
Aave,31/03/2021,373.8270874,385.7800598,361.114624,377.0081482,460781142,USD
Aave,01/04/2021,377.1836853,385.2987366,369.9953308,377.6117859,342371947,USD
Aave,02/04/2021,377.5146484,408.4799194,374.2909241,406.6922913,480081713,USD
Aave,03/04/2021,406.883606,411.3770752,385.4158936,385.4205627,395544801,USD
Aave,04/04/2021,385.5269775,409.5795288,382.7888489,404.3097229,330959729,USD
Aave,05/04/2021,404.3929443,407.3293152,388.300354,397.9245605,306918909,USD
Aave,06/04/2021,398.2253723,414.469696,381.0502014,383.9899292,429756591,USD
Aave,07/04/2021,384.0146484,387.9249268,343.9576721,350.9958191,479760254,USD
Aave,08/04/2021,351.3876648,377.9311829,349.1246948,377.9311829,261822849,USD
Aave,09/04/2021,377.9321899,379.1802673,357.8914795,359.4835815,187074857,USD
Aave,10/04/2021,359.37323,374.9705505,357.0828247,367.2633362,278406912,USD
Aave,11/04/2021,367.4891052,373.3787537,360.573822,373.3787537,200658255,USD
Aave,12/04/2021,372.4560242,417.722168,365.3883667,396.5361328,787040259,USD
Aave,13/04/2021,397.2849731,419.789032,385.2482605,398.283905,649056083,USD
Aave,14/04/2021,398.2102051,430.7885742,387.5760498,430.4162292,709472130,USD
Aave,15/04/2021,428.9360657,485.5426636,424.2829895,466.1648254,1064575198,USD
Aave,16/04/2021,466.2719421,469.4293823,421.340271,442.194397,673556018,USD
Aave,17/04/2021,441.3139648,460.7546387,422.8244934,430.1746826,369355828,USD
Aave,18/04/2021,430.181488,432.980896,292.7753906,382.0751038,1020175372,USD
Aave,19/04/2021,381.8224792,397.5523071,344.3417358,346.812561,492796754,USD
Aave,20/04/2021,346.1152954,371.5615234,316.4893494,361.6081848,549743936,USD
Aave,21/04/2021,361.581543,384.6509705,344.4024353,354.1384277,457471542,USD
Aave,22/04/2021,353.4628601,413.3609314,346.3257751,362.2285767,934747605,USD
Aave,23/04/2021,361.7301941,372.5179749,315.0453796,345.655304,871499453,USD
Aave,24/04/2021,345.76651,345.9176331,315.4845581,317.4993286,344313635,USD
Aave,25/04/2021,317.670929,352.2589722,316.133667,346.9932556,384827301,USD
Aave,26/04/2021,347.6430664,407.9728088,345.7947693,405.1567078,778864322,USD
Aave,27/04/2021,405.5376587,449.0149536,394.695282,440.2232361,829037372,USD
Aave,28/04/2021,440.6043091,486.0367126,424.1777954,460.3515015,1106424534,USD
Aave,29/04/2021,461.081543,462.8255615,425.8013306,438.7099609,602169995,USD
Aave,30/04/2021,439.2981567,452.4754944,430.4661255,444.7287903,549295851,USD
Aave,01/05/2021,444.8655396,510.981781,436.8353271,503.8656921,876659863,USD
Aave,02/05/2021,503.711853,506.53125,474.4386292,483.4144592,528803162,USD
Aave,03/05/2021,482.0664368,532.7885742,480.5125427,519.069397,800165583,USD
Aave,04/05/2021,519.3433228,520.5213623,449.9758301,453.352417,946515501,USD
Aave,05/05/2021,452.6570435,483.6777039,445.1594543,480.0307922,598275755,USD
Aave,06/05/2021,479.7712402,480.6836243,442.3893433,452.4087524,535837075,USD
Aave,07/05/2021,452.4110718,466.9062805,434.8065796,445.2223816,444097912,USD
Aave,08/05/2021,445.2240295,475.3547363,441.0454712,466.3175659,409427672,USD
Aave,09/05/2021,466.5743408,468.5767212,441.8913574,459.5872192,356162917,USD
Aave,10/05/2021,459.2990112,482.4224854,403.2134705,433.0535583,555568844,USD
Aave,11/05/2021,433.158905,458.7510986,417.6567078,457.1780701,471124523,USD
Aave,12/05/2021,457.4010315,595.8251343,456.461792,490.5790405,2700355689,USD
Aave,13/05/2021,509.089447,619.3059692,468.4986877,508.6228027,2672357693,USD
Aave,14/05/2021,508.9165955,631.5928955,507.3872986,594.5568848,1517159071,USD
Aave,15/05/2021,594.4356079,610.3149414,511.8991089,516.1693726,1073639999,USD
Aave,16/05/2021,515.7094116,562.1765747,479.4474792,526.2147217,903490586,USD
Aave,17/05/2021,527.2645264,593.0050659,473.2204895,574.2594604,1714951195,USD
Aave,18/05/2021,572.2180176,666.8649902,565.7498779,632.2664795,2046638930,USD
Aave,19/05/2021,629.2316895,649.0506592,354.458313,418.3693237,2596468765,USD
Aave,20/05/2021,412.8768311,507.9833984,355.4320679,468.8126831,1490116641,USD
Aave,21/05/2021,467.5263672,494.5484314,310.4905396,373.4185181,1224012358,USD
Aave,22/05/2021,373.803009,381.6282654,311.7997437,334.4806824,880707841,USD
Aave,23/05/2021,335.3883972,351.1114197,210.0482941,295.0892334,1187561364,USD
Aave,24/05/2021,294.3175964,397.0666199,289.4054871,385.5715942,1188069867,USD
Aave,25/05/2021,386.973999,403.7487793,323.6628113,371.380249,856641755,USD
Aave,26/05/2021,370.8103943,415.0812683,359.4563904,414.9329529,815698596,USD
Aave,27/05/2021,415.197998,415.197998,365.7570496,369.9781189,627234775,USD
Aave,28/05/2021,371.6076355,376.5313721,305.076416,320.3811646,691594902,USD
Aave,29/05/2021,319.9614258,335.2243652,280.9332275,297.8996277,461875865,USD
Aave,30/05/2021,297.7504578,338.7670593,283.1867371,325.148407,404946834,USD
Aave,31/05/2021,324.5817871,385.1491089,305.0658264,383.0834045,685229369,USD
Aave,01/06/2021,382.4317322,392.7743225,361.5082703,372.872467,599657382,USD
Aave,02/06/2021,372.9090881,401.7107544,361.9332581,384.4026794,410524214,USD
Aave,03/06/2021,384.442627,408.9672546,377.8978882,397.4979553,357572384,USD
Aave,04/06/2021,398.5462341,398.5462341,347.6904297,373.8826294,431321244,USD
Aave,05/06/2021,373.3977966,391.5584412,347.7211914,356.6677246,357996566,USD
Aave,06/06/2021,356.7966919,368.2618713,354.7091064,365.6600342,204074692,USD
Aave,07/06/2021,365.4744263,387.6455383,332.9857178,333.8849792,357944925,USD
Aave,08/06/2021,334.9433289,338.9941101,297.5335083,331.0169067,406665179,USD
Aave,09/06/2021,330.0097961,342.5543518,306.5377808,338.5967407,372168432,USD
Aave,10/06/2021,339.0102539,339.4061279,305.4126282,310.1483765,244954072,USD
Aave,11/06/2021,310.2511292,315.0776978,281.0556335,285.0817566,250130334,USD
Aave,12/06/2021,285.4381409,288.9529114,266.5094299,278.5140381,251587258,USD
Aave,13/06/2021,278.738678,317.6083679,267.8012695,317.1291809,327631352,USD
Aave,14/06/2021,316.2848206,336.0401611,309.090332,317.9013672,335306771,USD
Aave,15/06/2021,319.4006042,326.9009094,308.3669434,319.7572937,352145487,USD
Aave,16/06/2021,311.9282227,313.7385559,287.5311584,290.2684937,192278220,USD
Aave,17/06/2021,290.2963867,305.3885193,285.4597168,292.9146118,146151226,USD
Aave,18/06/2021,293.533905,293.7846069,253.6112213,264.3520813,229941835,USD
Aave,19/06/2021,265.4046936,270.2433167,255.1678619,256.3560791,148810609,USD
Aave,20/06/2021,255.2371521,277.1895447,242.6211853,273.4993591,242023664,USD
Aave,21/06/2021,272.9165649,275.3770142,206.4147339,212.9894714,406497830,USD
Aave,22/06/2021,212.557663,222.8917694,171.3759766,205.751709,589171952,USD
Aave,23/06/2021,206.0271454,229.6643829,198.0248871,214.0907745,399527615,USD
Aave,24/06/2021,207.660141,217.9064026,193.354126,210.8598175,256051017,USD
Aave,25/06/2021,211.1950531,214.8297424,185.2686615,187.1687469,256442078,USD
Aave,26/06/2021,187.0678406,193.1167145,176.7812805,186.9718781,224175854,USD
Aave,27/06/2021,187.3090057,202.7203369,183.5170593,202.6764069,250757136,USD
Aave,28/06/2021,202.7613068,232.8343964,200.8225861,226.3724976,340029040,USD
Aave,29/06/2021,226.9977722,252.5756531,226.1181641,236.7658691,374246043,USD
Aave,30/06/2021,238.1191254,252.121109,220.0814056,250.385498,363669940,USD
Aave,01/07/2021,250.710434,251.974411,227.6914215,231.626358,330715116,USD
Aave,02/07/2021,230.8141174,234.483963,215.9515381,233.9484406,256639523,USD
Aave,03/07/2021,234.2084808,265.1073303,228.485199,259.6552124,385377799,USD
Aave,04/07/2021,259.3994141,289.0011292,248.2854919,277.0387878,427571943,USD
Aave,05/07/2021,277.1105347,317.3872375,263.4338684,307.829071,793140860,USD
Aave,06/07/2021,307.9975281,346.7147827,307.9975281,316.8984985,988705453,USD
Aave,07/07/2021,316.5066833,331.4840393,310.7797546,314.0388794,498746511,USD
Aave,08/07/2021,315.1885071,315.7040405,277.3059998,292.2376404,689905534,USD
Aave,09/07/2021,290.8197632,314.1962585,276.224884,303.5060425,552502556,USD
Aave,10/07/2021,302.9386902,311.3357239,289.9129028,294.8114014,299445823,USD
Aave,11/07/2021,294.6975098,310.2433472,287.3738708,304.6822815,294882000,USD
Aave,12/07/2021,304.9136658,321.6239319,291.8508911,297.6012878,403892739,USD
Aave,13/07/2021,297.0492554,297.4608459,267.9673767,270.6694336,302379707,USD
Aave,14/07/2021,271.1751099,285.4083862,252.0997467,279.3346252,435496444,USD
Aave,15/07/2021,279.453064,286.0206604,265.7506714,271.5106201,365833418,USD
Aave,16/07/2021,271.8953857,279.5969543,252.9655457,254.0478058,326378534,USD
Aave,17/07/2021,253.3729706,258.0523071,246.8879395,252.8028717,283179582,USD
Aave,18/07/2021,253.2705078,267.6037598,251.1986694,254.6976624,254054987,USD
Aave,19/07/2021,253.940506,255.7124176,233.5656281,237.772171,252691688,USD
Aave,20/07/2021,238.3752899,241.957428,213.3362732,223.6147461,260479822,USD
Aave,21/07/2021,223.1355438,262.9017029,217.4710388,258.4798584,366541510,USD
Aave,22/07/2021,259.1814575,280.2846375,257.0887756,278.5142212,367101432,USD
Aave,23/07/2021,278.7578125,292.270752,268.9851074,289.8843384,364225214,USD
Aave,24/07/2021,289.8275146,299.0949707,281.9706116,288.394989,315739453,USD
Aave,25/07/2021,287.886322,292.6881714,272.3363953,287.9708252,273484724,USD
Aave,26/07/2021,288.1506958,335.3449707,286.2355957,303.3172607,737409767,USD
Aave,27/07/2021,302.8591614,312.2802429,285.575592,300.0031433,505524169,USD
Aave,28/07/2021,300.3594666,307.1559143,292.4023743,297.0692749,353601107,USD
Aave,29/07/2021,297.8487244,315.0496826,293.399292,311.3981323,343021162,USD
Aave,30/07/2021,311.8802185,323.5192261,300.8468628,321.5652466,376960497,USD
Aave,31/07/2021,320.6689453,332.9498291,313.4437561,331.01828,323867831,USD
Aave,01/08/2021,331.0680542,339.512207,314.1173706,317.4993591,364065034,USD
Aave,02/08/2021,316.8036804,328.7581177,310.460968,320.7098083,306237704,USD
Aave,03/08/2021,320.6895752,323.8559875,302.7417603,307.9954529,300876946,USD
Aave,04/08/2021,308.7710876,342.6526489,300.5678711,338.7901306,374285870,USD
Aave,05/08/2021,339.0466309,381.9224243,337.7467651,373.052002,740385867,USD
Aave,06/08/2021,373.0018921,378.4011841,358.2789001,369.7150879,409919202,USD
Aave,07/08/2021,369.7345886,399.0817871,365.6864929,384.1985168,454891245,USD
Aave,08/08/2021,385.2688599,388.4404907,352.2986145,361.0386658,347972554,USD
Aave,09/08/2021,360.8387451,384.4445801,347.6195068,374.995575,381006822,USD
Aave,10/08/2021,374.3850098,399.9907837,368.3961487,383.8146667,434713238,USD
Aave,11/08/2021,384.2452393,419.880188,382.9136963,403.3980103,555846724,USD
Aave,12/08/2021,403.2595215,417.8264771,376.6351013,391.8096313,421055194,USD
Aave,13/08/2021,392.8500366,428.0964661,388.3729858,427.4329529,450884029,USD
Aave,14/08/2021,427.5744019,427.9131165,405.8460999,414.4882202,319804530,USD
Aave,15/08/2021,414.7169189,416.1775818,391.8369141,410.7897034,344997721,USD
Aave,16/08/2021,410.543457,446.4197388,409.0580139,414.4830933,671313776,USD
Aave,17/08/2021,412.9029541,448.2716675,381.1700745,381.4086914,662373232,USD
Aave,18/08/2021,381.335144,397.3648682,363.563324,381.0037537,564888540,USD
Aave,19/08/2021,380.913269,404.9189453,371.8226624,404.9189453,407696174,USD
Aave,20/08/2021,404.9646606,420.4953918,403.9100342,409.0296936,390347659,USD
Aave,21/08/2021,409.2294922,415.419281,394.8240051,400.1338806,345706224,USD
Aave,22/08/2021,400.1312866,408.5464478,387.6435547,401.5576477,265037869,USD
Aave,23/08/2021,401.2358093,415.1777039,399.9571838,408.3938904,404620468,USD
Aave,24/08/2021,408.73703,414.1158447,371.5099487,378.1929626,387051017,USD
Aave,25/08/2021,378.6254578,386.1020813,364.3622742,383.616333,316073872,USD
Aave,26/08/2021,384.4508362,389.140686,344.9206238,351.2806396,361671418,USD
Aave,27/08/2021,351.2705688,375.3653259,344.4954529,372.5262146,322575653,USD
Aave,28/08/2021,372.9949341,375.641449,362.9295654,366.9682922,225448552,USD
Aave,29/08/2021,367.2059631,377.182312,356.2084351,364.3935852,263271908,USD
Aave,30/08/2021,364.5770569,376.853363,347.6705933,357.4067688,315114566,USD
Aave,31/08/2021,357.6799316,396.6637878,351.0037537,391.723877,535945593,USD
Aave,01/09/2021,392.0596313,413.8960876,382.4922485,413.8960876,660084817,USD
Aave,02/09/2021,413.0541077,415.0818481,398.9842529,400.0703735,333266072,USD
Aave,03/09/2021,399.7389832,407.7461853,388.972229,395.0692444,352794245,USD
Aave,04/09/2021,394.9699402,406.6829224,390.8492432,398.2098999,281872415,USD
Aave,05/09/2021,397.9638977,425.243988,395.4295654,416.940094,473355498,USD
Aave,06/09/2021,416.9180298,424.8436584,398.0362854,408.5636292,419878229,USD
Aave,07/09/2021,408.6664734,409.2868652,313.7006226,345.1811829,774460987,USD
Aave,08/09/2021,344.7253113,352.9442139,313.3458557,329.902771,509165373,USD
Aave,09/09/2021,327.1824951,350.0189209,326.3825684,330.223877,363373729,USD
Aave,10/09/2021,330.4077454,339.9331055,304.9705505,312.098175,347886028,USD
Aave,11/09/2021,312.2060547,339.2724609,311.5665894,328.7295532,262103632,USD
Aave,12/09/2021,328.8931274,348.2481384,322.4489746,333.2043152,280443076,USD
Aave,13/09/2021,333.6824646,337.0036316,304.2914124,330.3604736,341089710,USD
Aave,14/09/2021,330.9821777,389.4043274,328.2197266,383.8450317,730630949,USD
Aave,15/09/2021,384.105011,414.5917358,376.917572,414.5917358,719029383,USD
Aave,16/09/2021,415.247406,415.247406,371.8592834,384.6183777,571479498,USD
Aave,17/09/2021,384.0013123,389.1779175,350.9802856,354.5350647,398509608,USD
Aave,18/09/2021,353.9871826,368.7095642,347.2535095,355.1176758,289705274,USD
Aave,19/09/2021,355.0199585,357.2701416,335.8131714,340.1115723,253646302,USD
Aave,20/09/2021,340.1575012,340.7893677,287.9693909,289.2922363,486361593,USD
Aave,21/09/2021,291.8836365,306.5553589,261.7188416,271.1785278,373536976,USD
Aave,22/09/2021,271.2594299,302.4893188,266.3519592,302.1626892,338997704,USD
Aave,23/09/2021,301.8839111,309.5738831,294.8837585,309.0247498,241798365,USD
Aave,24/09/2021,308.9294128,310.9210205,263.7443848,280.9185486,333681709,USD
Aave,25/09/2021,280.9169006,284.1114807,268.9738159,274.5213318,201229103,USD
Aave,26/09/2021,274.6156311,300.4799805,252.4472504,293.1401672,413299880,USD
Aave,27/09/2021,294.0708313,307.4094238,273.2876587,274.0254822,257631602,USD
Aave,28/09/2021,273.4649353,277.5607605,260.3322144,260.8230896,236254389,USD
Aave,29/09/2021,261.2758179,276.9840393,259.3570557,265.3581848,211058226,USD
Aave,30/09/2021,265.2628479,281.086853,263.9500427,276.121582,209669017,USD
Aave,01/10/2021,276.3088684,303.5242615,272.2136536,302.5123901,303154866,USD
Aave,02/10/2021,302.5223999,323.3803406,297.1826782,314.5822754,331776580,USD
Aave,03/10/2021,314.4405518,323.1916504,308.5093689,310.5534973,248739139,USD
Aave,04/10/2021,310.3516846,310.5957336,292.0093994,300.2907715,276353237,USD
Aave,05/10/2021,300.6540222,309.8237305,297.1599426,307.5465698,250004925,USD
Aave,06/10/2021,307.7319336,317.2845764,285.7634583,312.2328491,342047586,USD
Aave,07/10/2021,311.9165649,313.5782776,299.7214661,305.6473083,232010117,USD
Aave,08/10/2021,305.8250732,323.7289429,303.522644,307.6865845,262693284,USD
Aave,09/10/2021,307.0594788,313.0201721,304.6547546,306.9599304,148790480,USD
Aave,10/10/2021,307.1079102,307.8438416,287.4812317,288.8017883,193194910,USD
Aave,11/10/2021,288.3751526,301.890625,283.8729248,290.7666931,198530907,USD
Aave,12/10/2021,290.794342,290.794342,271.1401367,283.8270874,257105772,USD
Aave,13/10/2021,283.9402771,300.6756897,282.3101501,297.6791687,292932122,USD
Aave,14/10/2021,297.3920288,309.2618103,293.658905,303.5018005,262447342,USD
Aave,15/10/2021,303.6871033,304.683075,292.9985962,300.959137,236993017,USD
Aave,16/10/2021,301.1505127,316.0466919,299.446228,304.5487366,219691489,USD
Aave,17/10/2021,304.6350708,320.2058716,293.3275452,304.6401367,241207929,USD
Aave,18/10/2021,304.4458313,308.1034851,290.3531189,294.1112976,180842395,USD
Aave,19/10/2021,294.1902771,304.2414551,292.9028931,303.5452576,185299776,USD
Aave,20/10/2021,303.6297607,317.432251,296.8340759,315.6494141,222799742,USD
Aave,21/10/2021,316.4108276,337.8059082,311.4303284,315.0221863,344611937,USD
Aave,22/10/2021,315.0122986,326.5882263,306.7107239,309.9977722,206973162,USD
Aave,23/10/2021,310.188324,324.4355469,307.6238708,324.274292,167962493,USD
Aave,24/10/2021,324.2757568,325.368866,300.3594971,308.2721558,191687526,USD
Aave,25/10/2021,307.8760376,316.572052,306.5135498,312.8329773,205516295,USD
Aave,26/10/2021,312.8133545,345.3862,312.019989,329.0328979,446595536,USD
Aave,27/10/2021,329.0352478,454.2745361,324.5719299,324.7720337,2820519212,USD
Aave,28/10/2021,324.9797363,347.0443115,318.5588989,339.3370361,721249411,USD
Aave,29/10/2021,339.2420959,347.6076355,324.9139709,327.7454834,383266477,USD
Aave,30/10/2021,327.9389038,328.27771,313.2737732,318.4313354,272507643,USD
Aave,31/10/2021,318.9417114,322.9822693,303.6930237,314.1730957,264380852,USD
Aave,01/11/2021,314.1565247,324.6810608,302.8317871,324.0421143,290471935,USD
Aave,02/11/2021,324.3860474,328.4544067,318.1376648,324.7845154,225515378,USD
Aave,03/11/2021,324.883667,325.6953735,311.4402161,324.1183472,342911209,USD
Aave,04/11/2021,324.2511292,335.7257996,313.5184937,333.5118103,363720907,USD
Aave,05/11/2021,333.3895264,345.9489441,324.9220581,327.7209167,371123761,USD
Aave,06/11/2021,327.0674133,327.4843445,307.9287415,318.5363159,270291907,USD
Aave,07/11/2021,318.587616,323.9832153,317.0238037,319.9245911,194855083,USD
Aave,08/11/2021,320.380249,335.0354614,319.1156006,332.1859436,286517229,USD
Aave,09/11/2021,332.282959,349.4751282,327.4332581,336.3088074,506466761,USD
Aave,10/11/2021,336.6055908,345.5350952,297.5219727,312.749115,505303947,USD
Aave,11/11/2021,312.6527405,319.1413879,307.365387,313.0116272,249379549,USD
Aave,12/11/2021,312.3694763,313.9568481,297.3981934,308.0662537,288285309,USD
Aave,13/11/2021,308.5035095,314.6351318,303.5354004,312.7895813,214310315,USD
Aave,14/11/2021,312.8577271,317.3847046,309.5656738,315.6058655,222070493,USD
Aave,15/11/2021,315.3064575,317.2256775,300.2924194,301.2185669,273413856,USD
Aave,16/11/2021,302.1036987,321.0769958,266.3942566,278.8084412,447717631,USD
Aave,17/11/2021,278.5821838,285.7904358,270.4047546,284.166687,368404534,USD
Aave,18/11/2021,284.4985962,287.9048767,256.6358643,262.4112549,357912089,USD
Aave,19/11/2021,262.40271,280.6141052,258.3426208,279.0305786,271162918,USD
Aave,20/11/2021,279.3504028,280.7375793,267.6977539,274.1497498,243128216,USD
Aave,21/11/2021,274.2203674,274.2203674,264.4805603,267.098877,215400628,USD
Aave,22/11/2021,267.1080322,268.8713684,256.9781189,263.1334534,280819413,USD
Aave,23/11/2021,263.9155579,277.449585,261.7339783,269.7395935,357782286,USD
Aave,24/11/2021,269.9007263,272.4647827,251.7060699,262.5947876,354709471,USD
Aave,25/11/2021,254.4264526,264.1345215,252.4229736,253.6580963,249413018,USD
Aave,26/11/2021,263.1177673,263.9229126,226.7435455,231.7118073,373629942,USD
Aave,27/11/2021,232.4906006,243.1587219,230.5904236,233.1012115,207709370,USD
Aave,28/11/2021,233.1520538,238.8475647,220.8496857,238.8475647,244774079,USD
Aave,29/11/2021,238.9957886,250.9952698,233.8795624,249.6251831,248130259,USD
Aave,30/11/2021,249.7715912,263.9723511,245.1244965,257.1008301,347095370,USD
Aave,01/12/2021,256.4865417,269.0412292,249.521347,251.0262909,250950050,USD
Aave,02/12/2021,250.8458862,250.8458862,241.1816711,244.5550232,198143541,USD
Aave,03/12/2021,244.8419189,246.1946106,219.9093628,225.629776,241365943,USD
Aave,04/12/2021,226.1386261,226.292923,162.3390961,202.9159698,610712251,USD
Aave,05/12/2021,202.6296844,206.03479,187.3026733,191.7493286,270580588,USD
Aave,06/12/2021,191.7713623,191.8576202,168.934967,185.2078705,387818841,USD
Aave,07/12/2021,185.2816467,197.2203064,181.1334534,187.6049347,282131643,USD
Aave,08/12/2021,187.1598358,202.616745,179.9552917,202.616745,323017812,USD
Aave,09/12/2021,202.6914825,203.812561,176.7841644,177.4508057,257206791,USD
Aave,10/12/2021,177.3279419,181.3117065,166.9542694,167.3778229,244888999,USD
Aave,11/12/2021,167.4442902,180.9172363,163.8260803,180.9100494,196916759,USD
Aave,12/12/2021,180.7972717,182.1930695,175.9660492,179.9537201,130848942,USD
Aave,13/12/2021,180.1144867,181.040863,157.9820709,162.4192963,188072848,USD
Aave,14/12/2021,162.4208984,169.6426849,158.9854126,169.2632751,155263529,USD
Aave,15/12/2021,169.3127289,175.4820404,159.4593201,173.287384,183508480,USD
Aave,16/12/2021,173.2834015,181.077713,172.4460602,174.1512146,150817235,USD
Aave,17/12/2021,174.2694244,187.8471069,162.1948547,186.9100647,228460669,USD
Aave,18/12/2021,186.8182678,201.6304321,183.4531555,193.2888336,483811780,USD
Aave,19/12/2021,193.2466888,193.3355865,182.7869415,183.2998962,165238601,USD
Aave,20/12/2021,183.4038086,186.212616,167.5957947,180.5711517,196163317,USD
Aave,21/12/2021,180.5776367,186.5788727,179.11203,186.2192535,168310935,USD
Aave,22/12/2021,186.2444,215.8826141,186.0971375,206.467041,417284319,USD
Aave,23/12/2021,206.6344299,248.2361603,204.2563171,246.8852081,798122516,USD
Aave,24/12/2021,247.1231232,278.5155334,243.4684296,270.4282227,758526468,USD
Aave,25/12/2021,270.5152893,279.1706543,257.9937439,263.7946472,464964057,USD
Aave,26/12/2021,263.7943726,277.484375,250.7138519,268.4066162,421765647,USD
Aave,27/12/2021,268.2871704,292.9144287,266.0387878,276.7445679,549276549,USD
Aave,28/12/2021,276.8022461,296.7366333,252.5611115,252.5611115,914827333,USD
Aave,29/12/2021,252.7759399,258.7795105,235.4059143,235.536972,506454397,USD
Aave,30/12/2021,236.4473724,265.7097168,231.3755188,263.4067993,466052111,USD
Aave,31/12/2021,263.2216492,273.7117004,250.043808,255.1104889,497411831,USD
Aave,01/01/2022,255.0324402,265.4998474,251.4924774,265.4998474,306858423,USD
Aave,02/01/2022,265.5940552,268.2060852,253.8250275,266.0261841,322358186,USD
Aave,03/01/2022,265.9888306,284.651886,263.7008057,267.0539551,574902168,USD
Aave,04/01/2022,267.0079041,269.0031433,251.3241272,252.842041,444758231,USD
Aave,05/01/2022,252.961319,258.7471619,218.3442841,231.4190674,436111110,USD
Aave,06/01/2022,231.3810883,232.4508514,217.7309113,221.6601868,523846703,USD
Aave,07/01/2022,221.636734,221.9117279,201.3569183,210.5432281,405512260,USD
Aave,08/01/2022,210.6601715,230.3349915,201.7918854,212.1288757,507748197,USD
Aave,09/01/2022,212.1411285,218.6947937,209.4677124,210.3226166,292581523,USD
Aave,10/01/2022,210.2856293,212.9862366,189.469986,199.9176483,352323697,USD
Aave,11/01/2022,199.8959503,216.5532684,197.6963043,213.231308,270565715,USD
Aave,12/01/2022,213.2287445,222.1861877,211.4223328,218.5737915,267978950,USD
Aave,13/01/2022,218.5696259,221.0535278,208.6676788,209.4081573,324923926,USD
Aave,14/01/2022,209.4715424,226.3995514,206.0384674,224.1970978,359468867,USD
Aave,15/01/2022,224.2086792,243.1891632,222.9826965,239.4390869,432533589,USD
Aave,16/01/2022,239.2964783,244.6645813,231.5718231,241.7476196,333448922,USD
Aave,17/01/2022,241.9007263,243.4944611,221.9659576,226.9319458,351558593,USD
Aave,18/01/2022,226.9374542,240.0948944,223.8605957,232.4657593,546952886,USD
Aave,19/01/2022,232.4554138,235.5902863,211.0161285,211.2515259,329946754,USD
Aave,20/01/2022,211.2103424,220.6316376,198.5835419,198.5961151,190061350,USD
